,hwu64_id,utterance,true_intent,scenario,dataset,predicted_intent,confidence
2823,15,"Olly, set lights to 20 percent",iot:hue_lightchange,iot,valid,iot:hue_lightup,0.634426474571228
2824,2089,Change [light name] to blue,iot:hue_lightchange,iot,train_nlu,iot:hue_lightchange,1.0
2825,3140,Alter the color of the lights at home.,iot:hue_lightchange,iot,train_ms,iot:hue_lightchange,0.8741652965545654
2826,235,let's have the lights blue,iot:hue_lightchange,iot,train_nlu,iot:hue_lightchange,1.0
2827,4492,Light Green,iot:hue_lightchange,iot,test,iot:hue_lightchange,0.5345881581306458
2828,5614,would you love to see,iot:hue_lightchange,iot,train_nlu,iot:hue_lightchange,1.0
2829,2818,Change the lights in my home to green.,iot:hue_lightchange,iot,train_ms,iot:hue_lightchange,0.807671070098877
2830,393,Can you change the light colors into dark in the house?,iot:hue_lightchange,iot,train_nlu,iot:hue_lightchange,1.0
2831,4195,Make my lights green.,iot:hue_lightchange,iot,test,iot:hue_lightchange,0.696260392665863
2832,4792,Make the light in here redder.,iot:hue_lightchange,iot,train_nlu,iot:hue_lightchange,1.0
2833,5217,Please make the lights blue,iot:hue_lightchange,iot,valid,iot:hue_lightchange,0.8080831170082092
2834,137,Set brightness to 50%,iot:hue_lightchange,iot,train_ms,iot:hue_lightup,0.650285542011261
2835,4640,Can you set the living room lights to pink?,iot:hue_lightchange,iot,train_nlu,iot:hue_lightchange,1.0
2836,3115,Turn the living room lights to 100%,iot:hue_lightchange,iot,train_ms,iot:hue_lightdim,0.5048073530197144
2837,4125,olly make the lights blue please,iot:hue_lightchange,iot,test,iot:hue_lightchange,0.7054079174995422
2838,4669,make curser adjustable position,iot:hue_lightchange,iot,test,iot:hue_lightup,0.4287978112697601
2839,5704,Please make the lights natural.,iot:hue_lightchange,iot,train_ms,iot:hue_lightchange,0.7753396034240723
2840,2732,Change the lights in the house to green.,iot:hue_lightchange,iot,test,iot:hue_lightchange,0.7124804854393005
2841,2527,Set colour blue for all lights of my house,iot:hue_lightchange,iot,train_ms,iot:hue_lightchange,0.9038898348808287
2842,6285,"Olly, change the color of lights.",iot:hue_lightchange,iot,valid,iot:hue_lightchange,0.8430268168449402
2843,5852,check for the color requirement,iot:hue_lightchange,iot,train_ms,iot:hue_lightchange,0.7685998678207397
2844,3901,Can this room have green light?,iot:hue_lightchange,iot,train_ms,iot:hue_lightchange,0.6337645053863525
2845,4175,I would like orange lights now.,iot:hue_lightchange,iot,test,iot:hue_lightchange,0.7120158672332764
2846,3120,Change the lights of the house to a blue hue.,iot:hue_lightchange,iot,test,iot:hue_lightchange,0.7743080854415894
2847,1596,Choose a brighter color for reading.,iot:hue_lightchange,iot,train_ms,iot:hue_lightchange,0.5118243098258972
2848,5624,I want to change the light colors.,iot:hue_lightchange,iot,test,iot:hue_lightchange,0.8765081167221069
2849,5218,Change the lights to my favorite color,iot:hue_lightchange,iot,test,iot:hue_lightchange,0.8454916477203369
2850,5612,your scenarios on your PC and transfer them back to the PDA via the hot,iot:hue_lightchange,iot,valid,general:greet,0.5218175053596497
2851,6619,color change of lights,iot:hue_lightchange,iot,train_nlu,iot:hue_lightchange,1.0
2852,1629,Change the light colour to green,iot:hue_lightchange,iot,train_ms,iot:hue_lightchange,0.8592926263809204
2853,3791,Change lights from red to blue,iot:hue_lightchange,iot,valid,iot:hue_lightchange,0.8206906914710999
2854,6652,"Could you change the lights colour to green, please",iot:hue_lightchange,iot,train_ms,iot:hue_lightchange,0.8476586937904358
2855,4310,make the lights pink at the house,iot:hue_lightchange,iot,valid,iot:hue_lightchange,0.8848085999488831
2856,3900,I want the light to be a little more red-ish.,iot:hue_lightchange,iot,valid,iot:hue_lightdim,0.5713427662849426
2857,1089,Change the media room lights from purple to green,iot:hue_lightchange,iot,train_nlu,iot:hue_lightchange,1.0
2858,2733,Can you change the lights to white?,iot:hue_lightchange,iot,test,iot:hue_lightdim,0.7082620859146118
2859,3144,Set the living room lights to red,iot:hue_lightchange,iot,test,iot:hue_lightchange,0.6870667934417725
2860,4206,change lights to pink,iot:hue_lightchange,iot,test,iot:hue_lightchange,0.8032147288322449
2861,4084,lights at percent,iot:hue_lightchange,iot,train_ms,iot:hue_lightup,0.7380220890045166
2862,2158,Chane light colour to green,iot:hue_lightchange,iot,train_ms,iot:hue_lightchange,0.7869750261306763
2863,572,Change light color,iot:hue_lightchange,iot,valid,iot:hue_lightchange,0.8874300122261047
2864,3286,Please change the light colors to red.,iot:hue_lightchange,iot,train_nlu,iot:hue_lightchange,1.0
2865,1534,"Olly, change my light color to yellow.",iot:hue_lightchange,iot,test,iot:hue_lightchange,0.8140395879745483
2866,5209,"Switch lights to dim red, we bout to get frisky in here.",iot:hue_lightchange,iot,train_nlu,iot:hue_lightchange,1.0
2867,3559,change color of the light to red outside the house,iot:hue_lightchange,iot,test,iot:hue_lightchange,0.8500209450721741
2868,3009,Change the colours please,iot:hue_lightchange,iot,valid,iot:hue_lightchange,0.8284924626350403
2869,234,turn the lights blue,iot:hue_lightchange,iot,test,iot:hue_lightchange,0.6942106485366821
2870,6286,"Olly, rotate the light colors.",iot:hue_lightchange,iot,valid,iot:hue_lightchange,0.7416152358055115
2871,2817,Change the lights in my home to orange.,iot:hue_lightchange,iot,train_nlu,iot:hue_lightchange,1.0
2872,1535,Change the lights to blue Olly.,iot:hue_lightchange,iot,test,iot:hue_lightchange,0.7268903255462646
2873,2806,PDA: Blue lights please,iot:hue_lightchange,iot,test,iot:hue_lightchange,0.6661030054092407
2874,7,make the lighting bit more warm here,iot:hue_lightchange,iot,train_nlu,iot:hue_lightchange,1.0
2875,2228,change light color to blue,iot:hue_lightchange,iot,train_ms,iot:hue_lightchange,0.931305170059204
2876,1295,Olly change the lighting to blue,iot:hue_lightchange,iot,valid,iot:hue_lightchange,0.6735405921936035
2877,1327,Can you change the colour to red,iot:hue_lightchange,iot,test,iot:hue_lightchange,1.0
2878,4127,olly switch to red colored lights,iot:hue_lightchange,iot,train_ms,iot:hue_lightchange,0.669998049736023
2879,404,change my room lights so that i can get a good sleep.,iot:hue_lightchange,iot,test,iot:hue_lightchange,0.6646652221679688
2880,391,Can you change the light colors in the house?,iot:hue_lightchange,iot,test,iot:hue_lightchange,0.8949919939041138
2881,4655,hey siri my the lights a little warmer,iot:hue_lightchange,iot,valid,iot:hue_lightdim,0.6377208828926086
2882,392,Can you shuffle the light colors in the house?,iot:hue_lightchange,iot,train_ms,iot:hue_lightchange,0.7862697243690491
2883,3146,Turn the lights on party mode,iot:hue_lightchange,iot,valid,iot:hue_lighton,0.6374769806861877
2884,1631,Change the colour to red,iot:hue_lightchange,iot,train_nlu,iot:hue_lightchange,1.0
2885,497,Change the light color to red,iot:hue_lightchange,iot,train_nlu,iot:hue_lightchange,1.0
2886,4204,change lights,iot:hue_lightchange,iot,test,iot:hue_lightchange,0.6456530094146729
2887,2159,change light colour to yellow,iot:hue_lightchange,iot,train_nlu,iot:hue_lightchange,1.0
2888,1630,Show me the available colours of lights,iot:hue_lightchange,iot,train_nlu,iot:hue_lightchange,1.0
2889,2064,Let's have a warm glow in the front room,iot:hue_lightchange,iot,train_nlu,iot:hue_lightchange,1.0
2890,4309,i would like the house lights to be pink,iot:hue_lightchange,iot,train_nlu,iot:hue_lightchange,1.0
2891,5059,Hey olly make the house lights a different color,iot:hue_lightchange,iot,valid,iot:hue_lightchange,0.85249263048172
2892,2404,Adjust light when I get home,iot:hue_lightchange,iot,test,iot:hue_lightchange,0.6390002965927124
2893,5853,check for the quality of the colors,iot:hue_lightchange,iot,train_ms,iot:hue_lightchange,0.7372298836708069
2894,6693,change background,iot:hue_lightchange,iot,train_ms,audio:volume_other,0.3986581265926361
2895,5702,Make the room blue.,iot:hue_lightchange,iot,valid,iot:hue_lightup,0.5797246694564819
2896,2251,Switch from blue to yellow lights,iot:hue_lightchange,iot,test,iot:hue_lightoff,0.5816566944122314
2897,943,Make the house lights amber at 6PM,iot:hue_lightchange,iot,train_ms,iot:hue_lightchange,0.5763864517211914
2898,1456,Please change light color to purple.,iot:hue_lightchange,iot,valid,iot:hue_lightchange,0.8981311321258545
2899,2343,Turn living room lights red,iot:hue_lightchange,iot,test,iot:hue_lightchange,0.5158689022064209
2900,3790,Change the color of the lights to blue,iot:hue_lightchange,iot,train_nlu,iot:hue_lightchange,1.0
2901,8,please set the lighting suitable for reading,iot:hue_lightchange,iot,valid,iot:hue_lightup,0.5612668395042419
2902,4667,go to setting,iot:hue_lightchange,iot,test,music:settings,0.7034487724304199
2903,3008,I do not like these colours in the house,iot:hue_lightchange,iot,train_nlu,iot:hue_lightchange,1.0
2904,5419,make the lights a different color,iot:hue_lightchange,iot,valid,iot:hue_lightchange,0.8930158615112305
2905,186,please set the lights to green,iot:hue_lightchange,iot,test,iot:hue_lightchange,0.5792636275291443
2906,3044,I need to change the color of this light.,iot:hue_lightchange,iot,train_nlu,iot:hue_lightchange,1.0
2907,4126,olly turn the lights to red color,iot:hue_lightchange,iot,test,iot:hue_lightchange,0.760092556476593
2908,3392,"Can you do me a favor, my eyes are feeling strained on these lights, can you please change it to a cooler tone?",iot:hue_lightchange,iot,train_ms,iot:hue_lightup,0.622532844543457
2909,2340,"I need some ambiance, please.",iot:hue_lightchange,iot,valid,iot:coffee,0.5102801322937012
2910,5211,What's up with this yellow light?  Get some white up in here.,iot:hue_lightchange,iot,test,iot:hue_lightchange,0.5856119990348816
2911,1033,"PDA, change the color of the lights in my house from white to yellow.",iot:hue_lightchange,iot,test,iot:hue_lightchange,0.8709675073623657
2912,2526,Change my house lights colour to blue,iot:hue_lightchange,iot,train_ms,iot:hue_lightchange,0.9168497323989868
2913,2352,change house light from green to red.,iot:hue_lightchange,iot,test,iot:hue_lightchange,0.6961368918418884
2914,187,please make the lights reading friendly,iot:hue_lightchange,iot,train_ms,iot:hue_lightchange,0.7067764401435852
2915,1410,"PDA, make the lights blue in here.",iot:hue_lightchange,iot,train_nlu,iot:hue_lightchange,1.0
2916,5869,darken the room a bit,iot:hue_lightdim,iot,train_nlu,iot:hue_lightdim,1.0
2917,1470,Turn down the lights,iot:hue_lightdim,iot,valid,iot:hue_lightdim,1.0
2918,975,lower the lights a little more,iot:hue_lightdim,iot,train_nlu,iot:hue_lightdim,1.0
2919,4244,turn down lights,iot:hue_lightdim,iot,train_nlu,iot:hue_lightdim,1.0
2920,3391,Lighter shade on the lights please!,iot:hue_lightdim,iot,test,iot:hue_lighton,0.6954146027565002
2921,3604,"Olly, darker lights please.",iot:hue_lightdim,iot,train_nlu,iot:hue_lightdim,1.0
2922,3105,Lower brightness of lights.,iot:hue_lightdim,iot,train_ms,iot:hue_lightdim,1.0
2923,2027,I would love a less bright up room,iot:hue_lightdim,iot,valid,,0.0
2924,1887,dim the bedroom lights to half,iot:hue_lightdim,iot,train_nlu,iot:hue_lightdim,1.0
2925,2563,down the light power,iot:hue_lightdim,iot,valid,iot:hue_lightoff,0.5676936507225037
2926,1133,Can you turn down the lights by 20%?,iot:hue_lightdim,iot,valid,iot:hue_lightdim,0.7113962173461914
2927,6475,lessen the the light glow,iot:hue_lightdim,iot,valid,iot:hue_lightchange,0.6520497798919678
2928,6494,darken,iot:hue_lightdim,iot,valid,iot:hue_lightdim,0.6022560000419617
2929,4047,Please dim the lights in the bedrooms,iot:hue_lightdim,iot,test,iot:hue_lightdim,0.8537812232971191
2930,687,lower the brightness,iot:hue_lightdim,iot,test,iot:hue_lightdim,0.851966381072998
2931,1750,lower the light intensity,iot:hue_lightdim,iot,train_ms,iot:hue_lightdim,0.6989747285842896
2932,732,I want the lights less brighter,iot:hue_lightdim,iot,valid,iot:hue_lightup,0.7764897346496582
2933,6890,attenuate the lights,iot:hue_lightdim,iot,train_ms,iot:hue_lightup,0.7229259610176086
2934,4964,Lower the lights in the house please,iot:hue_lightdim,iot,test,iot:hue_lightdim,1.0
2935,3601,Dim the lights in my bedroom,iot:hue_lightdim,iot,test,iot:hue_lightdim,0.8848549723625183
2936,5185,Lower lights now,iot:hue_lightdim,iot,test,iot:hue_lightdim,0.88588547706604
2937,898,Lights Dim,iot:hue_lightdim,iot,train_nlu,iot:hue_lightdim,1.0
2938,1471,Lower the lights in the bedroom,iot:hue_lightdim,iot,test,iot:hue_lightdim,0.8519299030303955
2939,685,can you lower the lights,iot:hue_lightdim,iot,train_ms,iot:hue_lightdim,0.9170475006103516
2940,974,please lower the lights a little bit,iot:hue_lightdim,iot,train_ms,iot:hue_lightdim,0.9351356029510498
2941,3290,Nighttime mode,iot:hue_lightdim,iot,train_nlu,iot:hue_lightdim,1.0
2942,2743,Will you dim all the lights.,iot:hue_lightdim,iot,train_nlu,iot:hue_lightdim,1.0
2943,6969,Adjust the lights to a lower setting please.,iot:hue_lightdim,iot,valid,iot:hue_lightup,0.6057125926017761
2944,1455,"System, please dim lights to dull blue.",iot:hue_lightdim,iot,train_nlu,iot:hue_lightdim,1.0
2945,6517,Switch light to lowest level in dining area,iot:hue_lightdim,iot,train_ms,iot:hue_lightoff,0.619572639465332
2946,2553,"Alexa, Turn the lights down to 7",iot:hue_lightdim,iot,train_nlu,iot:hue_lightdim,1.0
2947,3555,Lower lights in my room,iot:hue_lightdim,iot,test,iot:hue_lightdim,0.8783004283905029
2948,3481,Lower the brightness of the lights,iot:hue_lightdim,iot,train_nlu,iot:hue_lightdim,1.0
2949,2562,Minimize the light power,iot:hue_lightdim,iot,test,iot:hue_lightoff,0.5676936507225037
2950,3104,Dim the overhead lights a tad.,iot:hue_lightdim,iot,valid,iot:hue_lightdim,0.896615743637085
2951,1933,Please dim the lights,iot:hue_lightdim,iot,valid,iot:hue_lightdim,1.0
2952,138,Turn down the brightness.,iot:hue_lightdim,iot,train_nlu,iot:hue_lightdim,1.0
2953,1132,Please dim the overhead lights,iot:hue_lightdim,iot,test,iot:hue_lightdim,0.890923798084259
2954,17,make a room darker,iot:hue_lightdim,iot,valid,iot:hue_lightup,0.5856539607048035
2955,2083,LOWER THE LIGHT TO 40 PERCENT,iot:hue_lightdim,iot,test,iot:hue_lightdim,0.7482041120529175
2956,5727,"Alexa, please turn down the lights in the house.",iot:hue_lightdim,iot,train_nlu,iot:hue_lightdim,1.0
2957,1014,Dim the lights please.,iot:hue_lightdim,iot,train_ms,iot:hue_lightdim,1.0
2958,2506,show me the dimcolour,iot:hue_lightdim,iot,train_nlu,iot:hue_lightdim,1.0
2959,6812,Reduce the intensity of lights.,iot:hue_lightdim,iot,valid,iot:hue_lightdim,0.7082212567329407
2960,6166,Bring the lights down a bit,iot:hue_lightdim,iot,train_ms,iot:hue_lightdim,0.836801290512085
2961,2655,it is time to lower the kitchen lights,iot:hue_lightdim,iot,train_nlu,iot:hue_lightdim,1.0
2962,5494,bed room 2 darken,iot:hue_lightdim,iot,valid,iot:hue_lightdim,0.4535760581493377
2963,466,change the lights to dim,iot:hue_lightdim,iot,train_nlu,iot:hue_lightdim,1.0
2964,6114,Dim my light,iot:hue_lightdim,iot,train_nlu,iot:hue_lightdim,1.0
2965,2744,Lower the lights in the house.,iot:hue_lightdim,iot,train_nlu,iot:hue_lightdim,1.0
2966,5186,Please lower the lights,iot:hue_lightdim,iot,valid,iot:hue_lightdim,0.9104118943214417
2967,1085,Please turn the lights down.,iot:hue_lightdim,iot,valid,iot:hue_lightdim,0.7418599724769592
2968,2227,Lower lights in kitchen,iot:hue_lightdim,iot,test,iot:hue_lightdim,0.8468340635299683
2969,2554,"Alexa, lights down to 7",iot:hue_lightdim,iot,valid,iot:hue_lightdim,0.8109320402145386
2970,5726,"Alexa, please turn down the lights to 50 percent in the den.",iot:hue_lightdim,iot,valid,iot:hue_lightdim,0.7686119675636292
2971,139,Reduce the brightness.,iot:hue_lightdim,iot,train_nlu,iot:hue_lightdim,1.0
2972,5870,lower the intensity of light,iot:hue_lightdim,iot,train_ms,iot:hue_lightdim,0.7315917611122131
2973,686,i need to turn the lights down,iot:hue_lightdim,iot,valid,iot:hue_lightdim,0.7319010496139526
2974,684,turn the lights down,iot:hue_lightdim,iot,train_ms,iot:hue_lightdim,0.7541316151618958
2975,3895,Turn the lights down a bit,iot:hue_lightdim,iot,train_nlu,iot:hue_lightdim,1.0
2976,5538,lower the overhead lights,iot:hue_lightdim,iot,train_ms,iot:hue_lightdim,0.8719533681869507
2977,688,reduce brightness,iot:hue_lightdim,iot,train_ms,iot:hue_lightdim,1.0
2978,1935,May i ask you to dim the lights,iot:hue_lightdim,iot,test,iot:hue_lightdim,0.8764553666114807
2979,4965,Dim all interior lights,iot:hue_lightdim,iot,valid,iot:hue_lightdim,0.9070672988891602
2980,4465,Make the lights less bright.,iot:hue_lightdim,iot,train_ms,iot:hue_lightchange,0.625261664390564
2981,16,dim the lights in the kitchen,iot:hue_lightdim,iot,test,iot:hue_lightdim,0.8560613989830017
2982,1087,Dim the lights in the living room.,iot:hue_lightdim,iot,valid,iot:hue_lightdim,0.8005995750427246
2983,5539,the lights are too bright,iot:hue_lightdim,iot,valid,iot:hue_lightup,0.8735952973365784
2984,973,dim the lights a bit,iot:hue_lightdim,iot,test,iot:hue_lightdim,0.9379510283470154
2985,4466,Please darken the lights.,iot:hue_lightdim,iot,test,iot:hue_lightdim,0.7173398733139038
2986,2226,Dim the lights in the bathroom,iot:hue_lightdim,iot,test,iot:hue_lightdim,0.8409343957901001
2987,2760,Lights down,iot:hue_lightdim,iot,train_nlu,iot:hue_lightdim,1.0
2988,3541,I want a lower light,iot:hue_lightdim,iot,test,iot:hue_lightdim,0.7555434107780457
2989,13,"Olly, dim the lights in the hall",iot:hue_lightdim,iot,train_ms,iot:hue_lightdim,0.8394842743873596
2990,733,please lights less brighter,iot:hue_lightdim,iot,test,iot:hue_lightup,0.7977486252784729
2991,3556,dim the lights at the living room,iot:hue_lightdim,iot,train_ms,iot:hue_lightdim,0.8132426142692566
2992,5725,"Alexa, please turn down the lights in the living room.",iot:hue_lightdim,iot,valid,iot:hue_lightdim,0.769771933555603
2993,1619,Reduce the strength of the bedroom lights,iot:hue_lightdim,iot,train_nlu,iot:hue_lightdim,1.0
2994,5212,I want the room to be less bright,iot:hue_lightdim,iot,train_nlu,iot:hue_lightdim,1.0
2995,2931,Lower the lights in the living room.,iot:hue_lightdim,iot,train_ms,iot:hue_lightdim,0.7922270894050598
2996,1592,minimize the lights,iot:hue_lightdim,iot,valid,iot:hue_lightup,0.7229259610176086
2997,2654,lower hallway lights,iot:hue_lightdim,iot,test,iot:hue_lightdim,0.8530377149581909
2998,3482,These lights are too bright please fix them,iot:hue_lightdim,iot,train_ms,iot:hue_lightup,0.8357743620872498
2999,6115,Give me some dim light,iot:hue_lightdim,iot,train_nlu,iot:hue_lightdim,1.0
3000,2257,light is too much.,iot:hue_lightdim,iot,test,iot:hue_lightoff,0.6681854128837585
3001,3603,"Olly, lower the lights please.",iot:hue_lightdim,iot,valid,iot:hue_lightdim,0.8205395936965942
3002,897,Dim lights,iot:hue_lightdim,iot,train_nlu,iot:hue_lightdim,1.0
3003,6516,Lower the lights in Bedroom 2,iot:hue_lightdim,iot,train_ms,iot:hue_lightdim,0.8336507081985474
3004,3600,Lower the lighting,iot:hue_lightdim,iot,test,iot:hue_lightdim,0.861553966999054
3005,2406,Lower the light level in my house,iot:hue_lightdim,iot,train_ms,iot:hue_lightdim,0.7855291366577148
3006,140,Lower the lights,iot:hue_lightdim,iot,valid,iot:hue_lightdim,0.9170475006103516
3007,2062,Give me low lighting in the kitchen,iot:hue_lightdim,iot,train_nlu,iot:hue_lightdim,1.0
3008,5187,Dim the lights to level 2,iot:hue_lightdim,iot,test,iot:hue_lightdim,0.8456326127052307
3009,5326,Turn down the lights in the living room,iot:hue_lightdim,iot,train_nlu,iot:hue_lightdim,1.0
3010,5213,Please turn down the lights,iot:hue_lightdim,iot,test,iot:hue_lightdim,1.0
3011,3542,lower lights please,iot:hue_lightdim,iot,valid,iot:hue_lightdim,0.8118980526924133
3012,1086,"It is too bright in here, dim the lights.",iot:hue_lightdim,iot,valid,iot:hue_lightdim,0.8676447868347168
3013,1752,Period the light should be in dim,iot:hue_lightdim,iot,test,iot:hue_lightdim,0.7639408707618713
3014,2854,Please dim the lights in the bedroom.,iot:hue_lightdim,iot,valid,iot:hue_lightdim,0.8537812232971191
3015,141,Decrease brightness,iot:hue_lightdim,iot,train_nlu,iot:hue_lightdim,1.0
3016,6576,off lights,iot:hue_lightoff,iot,train_ms,iot:hue_lightoff,0.819782018661499
3017,468,turn off lamp,iot:hue_lightoff,iot,test,iot:wemo_off,0.8052738308906555
3018,916,Switch the light off in bedroom,iot:hue_lightoff,iot,test,iot:hue_lightoff,0.7498447895050049
3019,2882,Could you please turn off the overhead light in the kitchen,iot:hue_lightoff,iot,valid,iot:hue_lightoff,0.6842003464698792
3020,2264,Shut the living room lights.,iot:hue_lightoff,iot,valid,iot:hue_lightchange,0.5555253028869629
3021,2342,Turn bedroom lights off,iot:hue_lightoff,iot,test,iot:hue_lightoff,0.5885336995124817
3022,2953,Turn off the kitchen lights,iot:hue_lightoff,iot,valid,iot:hue_lightoff,0.6993961930274963
3023,3557,turn off lights in my room,iot:hue_lightoff,iot,valid,iot:hue_lightoff,0.926190972328186
3024,3558,please turn off all the lights in the house,iot:hue_lightoff,iot,test,iot:hue_lightoff,0.7068402767181396
3025,2855,"Lights off in the kitchen, please.",iot:hue_lightoff,iot,valid,iot:hue_lightoff,0.5792000889778137
3026,6125,Please turn off left side lights.,iot:hue_lightoff,iot,test,iot:hue_lightoff,0.7872328162193298
3027,587,Turn off one light on porch,iot:hue_lightoff,iot,valid,iot:hue_lightoff,0.7033085227012634
3028,6340,Turn the room light off.,iot:hue_lightoff,iot,train_ms,iot:hue_lightoff,1.0
3029,6446,turn off lights in bathroom,iot:hue_lightoff,iot,valid,iot:hue_lightoff,0.8550357222557068
3030,5406,Shut the lights off in my bedroom please,iot:hue_lightoff,iot,test,iot:hue_lightup,0.5129820704460144
3031,2265,Turns my son's room lights off.,iot:hue_lightoff,iot,valid,iot:hue_lightoff,0.724882960319519
3032,915,Shutoff light in the kitchen,iot:hue_lightoff,iot,test,iot:hue_lightoff,0.521959125995636
3033,6174,Turn off the nearest light,iot:hue_lightoff,iot,valid,iot:hue_lightoff,0.8147462606430054
3034,5915,Can you please off the light?,iot:hue_lightoff,iot,test,iot:hue_lightoff,0.6945328712463379
3035,6341,Turn off the room light.,iot:hue_lightoff,iot,test,iot:hue_lightoff,0.845633864402771
3036,6398,Turn off the bedroom lamp,iot:hue_lightoff,iot,train_ms,iot:wemo_off,0.7428128719329834
3037,5851,check for the availability of shops nearby,iot:hue_lightoff,iot,test,recommendation:locations,0.6136938333511353
3038,3961,i want to sleep,iot:hue_lightoff,iot,test,,0.0
3039,3860,Turn off lights in kitchen,iot:hue_lightoff,iot,test,iot:hue_lightoff,1.0
3040,1848,Please turn off only middle-left side light,iot:hue_lightoff,iot,test,iot:hue_lightoff,0.7652305960655212
3041,345,Switch off the lights,iot:hue_lightoff,iot,test,iot:hue_lightoff,1.0
3042,3667,Please turn off the lights in this room.,iot:hue_lightoff,iot,valid,iot:hue_lightoff,0.8968830704689026
3043,6112,Give me dark,iot:hue_lightoff,iot,test,iot:hue_lighton,0.6622709631919861
3044,6863,COULD YOU TURN OFF LIGHT,iot:hue_lightoff,iot,train_ms,iot:hue_lightoff,1.0
3045,4517,Lights off in the living room.,iot:hue_lightoff,iot,test,iot:hue_lightup,0.549824059009552
3046,2416,I need you to turn off the light of my bed room,iot:hue_lightoff,iot,valid,iot:hue_lightoff,0.717659592628479
3047,6525,Switch all lights off except living area,iot:hue_lightoff,iot,test,iot:hue_lightoff,0.514067530632019
3048,2073,switch off bedroom light,iot:hue_lightoff,iot,test,iot:hue_lightoff,0.6975517272949219
3049,6435,Please turn the lights off,iot:hue_lightoff,iot,test,iot:hue_lightoff,0.7054741382598877
3050,2484,Turn off the closet light,iot:hue_lightoff,iot,train_nlu,iot:hue_lightoff,1.0
3051,6618,turn room light off,iot:hue_lightoff,iot,train_nlu,iot:hue_lightoff,1.0
3052,6640,"Please, turn off the lights",iot:hue_lightoff,iot,train_nlu,iot:hue_lightoff,1.0
3053,4188,Lights off in the guestroom.,iot:hue_lightoff,iot,test,iot:hue_lightoff,0.6944537162780762
3054,1849,Please turn off only Right side light,iot:hue_lightoff,iot,train_ms,iot:hue_lightoff,0.7632278203964233
3055,6862,PLEASE SWITCH OFF THE LIGHT,iot:hue_lightoff,iot,train_ms,iot:hue_lightoff,1.0
3056,2169,Switch off main light,iot:hue_lightoff,iot,train_nlu,iot:hue_lightoff,1.0
3057,2136,Switch off lights,iot:hue_lightoff,iot,train_nlu,iot:hue_lightoff,1.0
3058,561,Please set the lights off in the living room.,iot:hue_lightoff,iot,train_ms,iot:hue_lightup,0.6139156222343445
3059,3274,PDA turn office lights off,iot:hue_lightoff,iot,train_nlu,iot:hue_lightoff,1.0
3060,3476,can you turn my bathroom lights off,iot:hue_lightoff,iot,valid,iot:hue_lightoff,0.6794064044952393
3061,3133,please turn off kitchen light,iot:hue_lightoff,iot,valid,iot:hue_lightoff,0.6947494149208069
3062,9,turn the lights off please,iot:hue_lightoff,iot,valid,iot:hue_lightoff,0.7054741382598877
3063,4346,Turn lights off in living room,iot:hue_lightoff,iot,valid,iot:hue_lightdim,0.5135937929153442
3064,2722,Turn off the lights,iot:hue_lightoff,iot,train_ms,iot:hue_lightoff,1.0
3065,6575,LIGHTS turn off,iot:hue_lightoff,iot,valid,iot:hue_lightoff,0.801205039024353
3066,6728,No lights,iot:hue_lightoff,iot,train_nlu,iot:hue_lightoff,1.0
3067,2761,Light off,iot:hue_lightoff,iot,train_ms,iot:hue_lightoff,0.862116277217865
3068,4040,Turn off all the lights in the living room and den,iot:hue_lightoff,iot,train_ms,iot:hue_lightoff,0.604448676109314
3069,2417,Can you please turn off the light of my bed room,iot:hue_lightoff,iot,train_ms,iot:hue_lightoff,0.6678526401519775
3070,5594,Switch the lights to off.,iot:hue_lightoff,iot,train_nlu,iot:hue_lightoff,1.0
3071,3350,PDA light off now,iot:hue_lightoff,iot,valid,iot:hue_lightoff,0.7916630506515503
3072,2133,shift the light off,iot:hue_lightoff,iot,train_ms,iot:hue_lightoff,0.8451359868049622
3073,2134,switch off the light,iot:hue_lightoff,iot,train_nlu,iot:hue_lightoff,1.0
3074,5202,Turn off bedroom lights in 10 seconds.,iot:hue_lightoff,iot,valid,iot:hue_lightoff,0.6217722296714783
3075,4493,Sandle,iot:hue_lightoff,iot,train_ms,,0.0
3076,3399,turn off one light in my bedroom,iot:hue_lightoff,iot,valid,iot:wemo_off,0.6581934094429016
3077,3358,Shut down the garage light and set the den light to orange please.,iot:hue_lightoff,iot,test,iot:hue_lightchange,0.6064342856407166
3078,6680,switch on/off light,iot:hue_lightoff,iot,valid,iot:hue_lightoff,0.6822189092636108
3079,3666,Turn off the lights in this room please.,iot:hue_lightoff,iot,test,iot:hue_lightoff,0.8968830704689026
3080,1484,Turn off the light in my room after 30 minutes,iot:hue_lightoff,iot,test,iot:hue_lightoff,0.7115578055381775
3081,3073,Turn lights in the room off.,iot:hue_lightoff,iot,train_nlu,iot:hue_lightoff,1.0
3082,4536,Turn the kitchen lights off.,iot:hue_lightoff,iot,test,iot:hue_lightoff,0.6526994109153748
3083,3186,Please turn off the lights in the kitchen.,iot:hue_lightoff,iot,train_nlu,iot:hue_lightoff,1.0
3084,6641,"Turn off the lights, please",iot:hue_lightoff,iot,test,iot:hue_lightoff,1.0
3085,4818,Turn off the lights now,iot:hue_lightoff,iot,train_nlu,iot:hue_lightoff,1.0
3086,1792,During the daytime all lights has to be turned off.,iot:hue_lightoff,iot,test,iot:hue_lightoff,0.6788389682769775
