,hwu64_id,utterance,true_intent,scenario,dataset,predicted_intent,confidence
3891,1824,What music is playing now on 99.9 cm.,music:query,music,train_nlu,music:query,1.0
3892,5384,"PDA, What music is being played right now?",music:query,music,valid,music:query,0.9534727573394776
3893,6477,What's on the radio right now?,music:query,music,train_nlu,music:query,1.0
3894,5658,What playlist is on shuffle,music:query,music,train_nlu,music:query,1.0
3895,2223,What is the name of this song playing right now,music:query,music,train_ms,music:query,0.9580485820770264
3896,6382,from which movie is the song,music:query,music,test,music:query,0.6265430450439453
3897,2242,"Current song playing, what is it?",music:query,music,valid,music:query,0.8529078960418701
3898,2632,Who wrote this song?,music:query,music,valid,music:query,0.83084454536438
3899,4258,What type of music do I normally rate highly?,music:query,music,train_nlu,music:query,1.0
3900,15632,Do you hear songs of A.R.Rahman music?,music:query,music,valid,music:query,0.4232339382171631
3901,717,what is the name of that song that just went off,music:query,music,train_nlu,music:query,1.0
3902,6393,What movie is this song from?,music:query,music,valid,music:query,0.7205671787261962
3903,4061,Google what songs have I listened to at least ten times.,music:query,music,test,lists:query,0.3221608400344848
3904,3488,What is the name of the lead singer in this band?,music:query,music,valid,music:query,0.579697060585022
3905,6973,what's my favorite music at the moment?,music:query,music,test,music:likeness,0.7706863880157471
3906,5999,Band name?,music:query,music,valid,play:audiobook,0.4320719957351684
3907,3241,What is the title of this song and please shuffle songs from the artist that sang it.,music:query,music,train_nlu,music:query,1.0
3908,1948,Is it possible for you to provide the likes of my music,music:query,music,test,play:music,0.297229665517807
3909,3699,What artist sings this song?,music:query,music,test,music:query,0.8514840602874756
3910,3152,What am I listening to?,music:query,music,train_ms,music:query,0.42141273021698
3911,5234,Please tell me the name of this band,music:query,music,valid,music:query,0.6629698753356934
3912,3686,"PDA, give me some Bowie.",music:query,music,train_nlu,music:query,1.0
3913,1611,Recommend songs based on my playlist?,music:query,music,train_ms,play:music,0.7249981403350831
3914,2633,Who's the singer?,music:query,music,valid,music:query,0.8366639614105225
3915,558,who is singing this song,music:query,music,train_nlu,music:query,1.0
3916,2601,which film the music comes from?what is the name of the music,music:query,music,train_ms,music:query,0.8228719234466553
3917,2612,when did this song come out,music:query,music,valid,music:query,0.4073068618774414
3918,5737,Who sing We are the world?,music:query,music,train_nlu,music:query,1.0
3919,4282,Who sings the song that I am listening to right now?,music:query,music,train_nlu,music:query,1.0
3920,6886,Give me the release date of this song,music:query,music,test,music:query,0.5469590187072755
3921,3640,"Cortana, what song is playing on Windows Media Player?",music:query,music,valid,music:query,0.4341083526611328
3922,2056,What is the name of that song?,music:query,music,train_ms,music:query,0.8762285709381104
3923,4950,song identifier,music:query,music,test,music:settings,0.4706125020980835
3924,2121,Who is the songwriter?,music:query,music,train_ms,music:query,0.8845225334167481
3925,2310,bring me the title of current music.,music:query,music,train_nlu,music:query,1.0
3926,4672,I've heard this riff before - what song stole this riff - it's exactly the same!,music:query,music,test,music:likeness,0.5107164859771729
3927,2007,Tell me the singer of this track,music:query,music,test,music:query,0.7984806537628175
3928,2611,what song is on the radio,music:query,music,valid,music:query,0.9304286003112794
3929,1425,"PDA, what's the name of this song?",music:query,music,valid,music:query,0.7811985015869141
3930,6262,Wave,music:query,music,train_ms,,0.0
3931,1839,The song playing now is released by which artist?,music:query,music,train_nlu,music:query,1.0
3932,4899,What is the track information currently?,music:query,music,train_nlu,music:query,1.0
3933,12615,Tell me a play lust,music:query,music,train_nlu,music:query,1.0
3934,7153,"Olly, give me information on the song that's playing.",music:query,music,train_nlu,music:query,1.0
3935,3020,What is this music called?,music:query,music,valid,music:query,0.9484201431274416
3936,4133,What song is playing right now?,music:query,music,test,music:query,0.9562687873840332
3937,1248,Who wrote the song I just wanna dance with you?,music:query,music,train_nlu,music:query,1.0
3938,4951,sound cloud,music:query,music,train_ms,audio:volume_up,0.4171738862991333
3939,7512,I want topics on music,music:query,music,valid,play:music,0.3388338446617126
3940,5776,What music genre do I play most?,music:query,music,train_nlu,music:query,1.0
3941,1077,"Is there any rap that doesn't involve sex, money and drugs?",music:query,music,test,,0.0
3942,2057,What artist is singing that song?,music:query,music,test,music:query,0.8840818881988526
3943,3756,music traking,music:query,music,train_ms,play:music,0.5548371076583862
3944,3757,what music is it,music:query,music,valid,music:query,0.952151393890381
3945,6454,show the playlist,music:query,music,test,play:music,0.7254565715789796
3946,5998,Who sings this?,music:query,music,train_nlu,music:query,1.0
3947,12616,List out all song,music:query,music,valid,music:settings,0.4482980728149414
3948,4949,identify song,music:query,music,test,music:query,0.4878604173660278
3949,121,Which song is that?,music:query,music,train_ms,music:query,0.8171425342559815
3950,1972,title?,music:query,music,valid,music:query,0.4175156593322754
3951,4235,olly whats this playing right now,music:query,music,valid,music:query,0.802194356918335
3952,4281,What person produced the song that is on the radio?,music:query,music,test,music:query,0.936654567718506
3953,3758,who is the singer,music:query,music,valid,music:query,0.9281167030334474
3954,1426,"Whose song is this, PDA?",music:query,music,train_ms,music:query,0.92935791015625
3955,4280,Who wrote the song that is playing?,music:query,music,test,music:query,0.9592636108398438
3956,4055,Who is the artist of this song?,music:query,music,test,music:query,0.9415756225585938
3957,1298,Repeat this song when it ends.,music:settings,music,train_nlu,music:settings,1.0
3958,4631,Lower battery consumption to save setting.,music:settings,music,test,iot:hue_lightdim,0.5506418704986573
3959,4621,Make a laundry setting for the volume at 20.,music:settings,music,train_nlu,music:settings,1.0
3960,4620,Make sure my shuffles are always repeat and always shuffled.,music:settings,music,test,music:settings,0.827437973022461
3961,1297,Turn on Spotify shuffle.,music:settings,music,test,music:settings,0.9897327899932862
3962,1854,repeat song no 10 from main list,music:settings,music,test,music:settings,0.8313095092773437
3963,3738,select shuffle all,music:settings,music,valid,music:settings,0.7172140598297119
3964,2589,Set track 28 in music player on repeat.,music:settings,music,train_nlu,music:settings,1.0
3965,2670,Put the current song on repeat.,music:settings,music,test,music:settings,0.9731197357177734
3966,99,Loop this track.,music:settings,music,valid,music:settings,0.7557747840881348
3967,2669,Shuffle the current album of songs.,music:settings,music,valid,music:settings,0.9216880798339844
3968,100,Shuffle this playlist.,music:settings,music,valid,music:settings,0.7669411659240724
3969,5710,"Olly, turn off shuffle.",music:settings,music,valid,music:settings,0.7442526817321777
3970,5435,Whats on the radio that I would like,music:settings,music,train_ms,play:radio,0.6408108711242676
3971,5754,Put the last song on repeat,music:settings,music,train_ms,music:settings,0.8871147155761718
3972,5755,Please put this playlist on shuffle,music:settings,music,train_ms,music:settings,0.7342429637908936
3973,6881,REPLAY THE MUSICS,music:settings,music,valid,music:settings,0.8209856510162354
3974,6882,CUT THE SONGS IN THIS MUSICS,music:settings,music,train_ms,music:settings,0.7742288112640381
3975,6883,REPLAY THE REQURIED OF THE MUSICS,music:settings,music,train_nlu,music:settings,1.0
3976,5785,"Siri, skip song",music:settings,music,valid,music:settings,0.8023200035095215
3977,5787,"Siri, skip two songs",music:settings,music,train_nlu,music:settings,1.0
3978,5802,"Siri, shuffle playlist",music:settings,music,train_ms,music:settings,0.7648466587066651
3979,2721,shuffle music by aaron carter,music:settings,music,train_nlu,music:settings,1.0
3980,4463,turn on shuffle,music:settings,music,train_nlu,music:settings,1.0
3981,4464,turn on repeat,music:settings,music,train_nlu,music:settings,1.0
3982,2593,Show current track in music player.,music:settings,music,train_ms,music:settings,0.786995315551758
3983,2594,Display volume strength on current track,music:settings,music,train_nlu,music:settings,1.0
3984,3269,Repeat all.,music:settings,music,test,music:settings,0.7188032150268555
3985,862,Put the playlist on shuffle.,music:settings,music,train_ms,music:settings,0.7629824161529541
3986,863,Stop repeating this song.,music:settings,music,train_nlu,music:settings,1.0
3987,1232,please set the equalizer in the party mode.,music:settings,music,test,music:settings,0.4687967538833618
3988,4619,Please program volume settings for 16 when I'm in the room at 14 for when I've gone to bed.,music:settings,music,train_nlu,music:settings,1.0
3989,1231,please go to settings of the music player and make the equalizer in the flat sound mode.,music:settings,music,train_ms,audio:volume_mute,0.6031818866729737
3990,2166,equalize the bass of this music.,music:settings,music,train_nlu,music:settings,1.0
3991,5860,Please repeat the last song,music:settings,music,valid,music:settings,0.7518145561218261
3992,5859,Please skip two songs,music:settings,music,train_nlu,music:settings,1.0
3993,5858,Please skip to the next song,music:settings,music,test,music:settings,0.5401333332061768
3994,5386,"PDA, Repeat the last song again.",music:settings,music,valid,music:settings,0.8639165401458742
3995,2296,Repeat the last song,music:settings,music,test,music:settings,0.7834537506103516
3996,5626,Shuffle music.,music:settings,music,train_ms,music:settings,0.8825850009918212
3997,5385,"PDA,Shuffle the songs in the music library.",music:settings,music,train_nlu,music:settings,1.0
3998,1855,change the music mode to rock,music:settings,music,valid,iot:hue_lightchange,0.4418922424316406
3999,583,play only particular singer songs,music:settings,music,train_nlu,music:settings,1.0
4000,136,Save settings,music:settings,music,train_ms,music:likeness,0.3993427038192749
4001,2388,repeat music,music:settings,music,valid,music:settings,0.8516376495361329
4002,3819,Please turn on repeate all,music:settings,music,train_nlu,music:settings,1.0
4003,437,Disable shuffle,music:settings,music,train_nlu,music:settings,1.0
4004,438,Repeat album.,music:settings,music,test,music:settings,0.8279434204101563
4005,3818,Please turn off shuffle setting,music:settings,music,valid,music:settings,0.8444037437438965
4006,6717,Shuffle song,music:settings,music,train_ms,music:settings,0.9243931770324708
4007,2165,repeat this song three times.,music:settings,music,train_nlu,music:settings,1.0
4008,6716,Album repeat,music:settings,music,valid,music:settings,0.8016381740570069
4009,6715,Music change,music:settings,music,train_ms,music:settings,0.4541465520858765
4010,2443,Repeat the music,music:settings,music,test,music:settings,0.8324390411376954
4011,5989,Change song,music:settings,music,train_nlu,music:settings,1.0
4012,5991,open music player settings,music:settings,music,test,play:music,0.3031781911849975
4013,5993,turn shuffle on music player on,music:settings,music,valid,music:settings,0.8888980388641359
4014,6368,Please proceed to the next available rock song,music:settings,music,valid,music:likeness,0.3910208940505981
4015,2933,Could you please create a Pandora channel for Adele,music:settings,music,train_ms,play:radio,0.6310405254364013
4016,2935,Please check my playlists for jazz music,music:settings,music,test,play:music,0.9601501941680908
4017,6366,Please repeat the current song is being played,music:settings,music,train_ms,music:settings,0.8020635128021241
4018,5015,Shazam this music,music:settings,music,test,music:query,0.488905143737793
4019,6065,Repeat previous song.,music:settings,music,valid,music:settings,0.947653579711914
4020,6064,"Please, put radio in shuffle.",music:settings,music,test,play:radio,0.879251766204834
4021,5977,Spotify curreny song,music:settings,music,train_nlu,music:settings,1.0
4022,135,Enable shuffle,music:settings,music,valid,music:settings,0.8014815330505372
4023,6020,Please check and Repeat this song one time more.,music:settings,music,valid,music:settings,0.858217716217041
4024,2386,repeat song,music:settings,music,train_nlu,music:settings,1.0
4025,4748,Please use shuffle,music:settings,music,valid,music:settings,0.830930757522583
4026,4756,Move to the next song in the list.,music:settings,music,valid,play:music,0.3545625925064087
4027,582,repeat same song for 10 times,music:settings,music,train_nlu,music:settings,1.0
4028,2387,repeat jazz,music:settings,music,test,music:settings,0.6821407794952392
4029,556,Please repeat that music again of Akon.,music:settings,music,train_ms,general:repeat,0.5857166051864624
4030,979,repeat this song,music:settings,music,train_ms,music:settings,0.9391199588775636
4031,6021,Please don't shuffle songs in music player just playing continuously.,music:settings,music,test,music:settings,0.8455689907073975
4032,555,Please lower the shuffle rate of hips don't lie.,music:settings,music,valid,music:settings,0.5765745162963867
4033,3185,Stop after current song.,music:settings,music,train_ms,music:settings,0.65315842628479
4034,2148,Repeat the song playing now,music:settings,music,test,music:settings,0.8693510532379152
4035,3184,Repeat the current song.,music:settings,music,train_ms,music:settings,0.9660964965820312
4036,1418,Please add this song to work out playlist,music:settings,music,train_nlu,music:settings,1.0
4037,1532,let me know about election new.,news:query,news,train_ms,news:query,0.7458137989044189
4038,6359,Notification regarding the new iphone release update,news:query,news,test,social:query,0.5432105541229248
4039,5379,"What is the news today in Polk County, Florida?",news:query,news,test,news:query,0.6626334190368652
4040,5143,Add a new notifier for the GPS On my car.,news:query,news,train_ms,lists:createoradd,0.4976065874099731
4041,3056,Show me politics news from today.,news:query,news,valid,news:query,0.9539670467376709
4042,221,What's happening in Cambridge,news:query,news,test,recommendation:events,0.6468313694000245
4043,9724,"How many people were at the protest in Times Square, yesterday at Noon?",news:query,news,test,social:query,0.3442159056663513
4044,1254,Are there any new NPR Op-Eds about Trump today?,news:query,news,valid,news:query,0.5179482460021974
4045,1393,What is the economic policy of trump,news:query,news,valid,news:query,0.6459760189056396
4046,4451,alexa what is the news in my area?,news:query,news,test,news:query,0.467130970954895
4047,4288,what is the headline from Chicago Tribune?,news:query,news,valid,news:query,0.8290830135345459
4048,5031,What are the latest crime statistics for my area,news:query,news,test,news:query,0.3914527177810669
4049,632,Tell me about current status of Sunderland vs Liverpool match. How is the performance of Liverpool in this match?,news:query,news,train_ms,music:likeness,0.3186051726341248
4050,3593,What is the latest update on <insert topic here>,news:query,news,test,news:query,0.5539338111877441
4051,5845,notify me about news,news:query,news,valid,news:query,0.6345153808593751
4052,7561,Hot news.,news:query,news,train_ms,news:query,0.7725138187408447
4053,3994,Tell me the top stories on CNN,news:query,news,train_nlu,news:query,1.0
4054,4985,world/local news,news:query,news,test,news:query,0.8873600482940673
4055,7083,Can you find out the latest world news from yesterday?,news:query,news,train_ms,news:query,0.8391895771026612
4056,2840,Any local news stories for my home city?,news:query,news,valid,news:query,0.6075057029724121
4057,4452,alexa what is going on today?,news:query,news,valid,social:query,0.3445758938789368
4058,3995,What is going on in the world today?,news:query,news,valid,general:quirky,0.4364541530609131
4059,16402,celeb news,news:query,news,test,news:query,0.7602770328521729
4060,1756,Send me alert on any new topic on politics,news:query,news,train_nlu,news:query,1.0
4061,781,get me top headlines,news:query,news,train_ms,news:query,0.7982069015502931
4062,3579,"Olly, any fresh news on Brad Pitt?",news:query,news,valid,news:query,0.5630711793899537
4063,5165,Find information on today's stocks,news:query,news,valid,qa:stock,0.7433590412139892
4064,1307,What's the latest news on today's State of the Union address?,news:query,news,test,news:query,0.4700878381729126
4065,7704,artificial intelligence,news:query,news,train_nlu,news:query,1.0
4066,6142,What happened with it?,news:query,news,test,general:quirky,0.3645030260086059
4067,6400,Read me the news for the day,news:query,news,train_nlu,news:query,1.0
4068,2316,What's going on in the world these days?,news:query,news,test,recommendation:events,0.3711709856987
4069,2447,Tell me about the federal budget,news:query,news,test,qa:factoid,0.3909947991371155
4070,6255,Get me the news from UC web,news:query,news,test,news:query,0.6606066703796387
4071,6836,Give me the morning news.,news:query,news,train_ms,news:query,0.5791454315185547
4072,6358,Notification regarding the new movie releases,news:query,news,test,recommendation:movies,0.7499983787536622
4073,4453,What happened yesterday on samurai jack.,news:query,news,train_ms,social:query,0.3683711290359497
4074,268,Tell me the news,news:query,news,valid,news:query,0.8921737670898438
4075,3408,pull up my cnn app and read it to me,news:query,news,valid,news:query,0.6272386074066163
4076,5079,Olly what are the headlines from the LA Times,news:query,news,train_nlu,news:query,1.0
4077,6917,International trade and Business market,news:query,news,train_nlu,news:query,1.0
4078,3657,remind me to check morning news update,news:query,news,valid,calendar:set,0.6360615730285645
4079,3434,Read me a news article about Jeff Sessions.,news:query,news,train_nlu,news:query,1.0
4080,4283,I want to get the latest news on the Trump Healthcare bill.,news:query,news,valid,news:query,0.922985887527466
4081,5876,show me articles about the new iPhone 8,news:query,news,train_nlu,news:query,1.0
4082,2398,Show me the latest news about the elections,news:query,news,train_ms,news:query,0.9808640003204344
4083,1309,Find me the latest news story on US politics.,news:query,news,train_nlu,news:query,1.0
4084,5535,today's news,news:query,news,test,news:query,0.4783096075057984
4085,5067,Have there been updates on abortion law?,news:query,news,train_nlu,news:query,1.0
4086,2841,Check for recent news stories on MSNBC,news:query,news,train_ms,news:query,0.8277100563049318
4087,3656,add newscast time to daily schedule,news:query,news,valid,calendar:set,0.4713405847549439
4088,537,What are the latest world news?,news:query,news,train_nlu,news:query,1.0
4089,3053,Recent Conroe news,news:query,news,valid,news:query,0.7808893680572511
4090,6403,Has the budget been voted on yet?,news:query,news,train_ms,qa:currency,0.3333361744880676
4091,2080,Brief me about  today's football match,news:query,news,valid,play:game,0.5106305599212646
4092,2839,Is there any breaking news from CNN?,news:query,news,train_nlu,news:query,1.0
4093,634,Tell me that how demonetization policy is affecting India. Tell me all the positive and negative outcomes of Demonetization.,news:query,news,train_ms,qa:factoid,0.4368869304656982
4094,4122,Please tell me the latest on the Houston Texans draft picks.,news:query,news,train_ms,news:query,0.2802941083908081
4095,4071,what does source have to say about topic,news:query,news,train_ms,news:query,0.5332763195037842
4096,2909,Did we get any update from the new provider?,news:query,news,valid,social:query,0.4562313795089722
4097,7842,Ethics,news:query,news,test,,0.0
4098,2671,What news updates are there from news express,news:query,news,test,news:query,0.881893014907837
4099,805,Could you please give me up to date news headlines from my newest provider?,news:query,news,valid,news:query,0.8617215156555176
4100,807,Could you please find me the latest news from a source that I do not usually go to?,news:query,news,train_nlu,news:query,1.0
4101,5693,Show me the news about what's all new going around in Seattle the tell.,news:query,news,train_ms,news:query,0.6434389591217041
4102,6233,Bring up the latest headlines from Huffpo.,news:query,news,test,news:query,0.9346142768859864
4103,7679,hollywood,news:query,news,test,general:quirky,0.6659156322479248
4104,18376,tell me what is currently trending,news:query,news,test,news:query,0.6671490669250488
4105,2473,What are the top world news stories?,news:query,news,train_nlu,news:query,1.0
4106,5410,coding tutorial,news:query,news,test,,0.0
4107,6032,show news of migration,news:query,news,train_ms,news:query,0.571832251548767
4108,1181,what is going on in politics,news:query,news,train_ms,news:query,0.7368256568908691
4109,6105,can you read me news on Trump?,news:query,news,test,news:query,0.9772708415985109
4110,2081,Give me today's football match scorecard,news:query,news,train_ms,play:game,0.5230978727340698
4111,1477,Read me sports news from NYT,news:query,news,train_ms,news:query,0.9121492385864258
4112,742,read the headlines from New york times,news:query,news,test,news:query,0.926607322692871
4113,3207,Give me election updates.,news:query,news,train_nlu,news:query,1.0
4114,6051,provide me news,news:query,news,train_ms,news:query,0.7326790809631347
4115,2367,Google News,news:query,news,test,news:query,0.6032546520233155
4116,3021,Give me news from CNN.,news:query,news,test,news:query,0.96582989692688
4117,2335,What are the news lately?,news:query,news,train_ms,news:query,0.8594148635864258
4118,1576,Follow Trump campaign news feed,news:query,news,test,news:query,0.7018158435821533
4119,5823,DEA: Guam prescription drug abuse on the rise,news:query,news,valid,,0.0
4120,5844,PLEASE TELL ME WHAT IS THE ELECTION RESULT TODAY HAPPENED.,news:query,news,test,news:query,0.5692937850952149
4121,2724,What's the current breaking news about the economy?,news:query,news,valid,news:query,0.7479329109191895
4122,997,following scenario to answer questions,news:query,news,valid,audio:volume_mute,0.3332762002944947
4123,594,what is trending,news:query,news,train_nlu,news:query,1.0
4124,368,follow the following news topic,news:query,news,valid,news:query,0.8145360946655273
4125,1037,Breaking news Fox News,news:query,news,test,news:query,0.9564131736755372
4126,3817,Get latest news report on kidnapping in NY,news:query,news,train_nlu,news:query,1.0
4127,3815,What is the latest news on global warming,news:query,news,train_nlu,news:query,1.0
4128,2754,Can you pull up the current news stories?,news:query,news,train_nlu,news:query,1.0
4129,4915,What are the trending articles on the New York times.,news:query,news,test,news:query,0.9420540809631348
4130,4147,Can I get a recap of what is going on with Sprint right now?,news:query,news,train_ms,play:podcasts,0.2750293731689453
4131,2816,"PDA: I just added Bob's News, anything new there?",news:query,news,train_nlu,news:query,1.0
4132,2902,"PDA: When this story updates, would you let me know please?",news:query,news,test,social:query,0.4286310195922851
4133,808,Tell me about the latest political news?,news:query,news,train_ms,news:query,0.9548178672790528
4134,3366,What is the latest headline news from this newsource,news:query,news,test,news:query,0.9468587875366212
4135,4356,What is happening with president Trump?,news:query,news,train_nlu,news:query,1.0
4136,6404,Did Ben and Jen get back together?,news:query,news,test,qa:factoid,0.2957359731197357
4137,11526,Start chapter 7 of Alma,play:audiobook,play,train_nlu,play:audiobook,1.0
4138,11584,resume audio,play:audiobook,play,train_nlu,play:audiobook,1.0
4139,11521,play book,play:audiobook,play,test,play:audiobook,0.633028507232666
4140,11682,music two,play:audiobook,play,test,play:music,0.4310137987136841
4141,11704,MY CHOICE TO PLAY AN OBJECTS FROM LAST,play:audiobook,play,valid,lists:remove,0.4006603002548218
4142,11752,Play me a random audio book that has to do with love.,play:audiobook,play,train_ms,play:audiobook,0.7937469482421875
4143,11671,audio,play:audiobook,play,train_ms,play:audiobook,0.5339457988739014
4144,11598,Pause/ resume,play:audiobook,play,test,play:audiobook,0.5515249729156495
4145,11532,Resume the playback of A Child Called It,play:audiobook,play,test,play:audiobook,0.4330636739730835
4146,11731,Open Audiobook,play:audiobook,play,test,play:audiobook,0.9869380474090576
4147,11719,please play back some important points summary.,play:audiobook,play,train_nlu,play:audiobook,1.0
4148,11608,Resume story,play:audiobook,play,train_ms,play:audiobook,0.7555613040924072
4149,11694,Resume jaiho song audiobook,play:audiobook,play,train_ms,play:audiobook,0.9812999725341798
4150,11572,Open Davinci Code audiobook,play:audiobook,play,train_nlu,play:audiobook,1.0
4151,11535,Continue reading Moby Dick to me.,play:audiobook,play,train_ms,social:post,0.278016871213913
4152,11517,Can you put on The Giver?,play:audiobook,play,valid,iot:hue_lightup,0.3909591913223267
4153,11617,Start my audio book from where I left off.,play:audiobook,play,valid,play:audiobook,0.9687076568603517
4154,11605,play audiobook of jacob,play:audiobook,play,test,play:audiobook,0.9470982551574708
4155,11672,Please continue reading The Hunger Games.,play:audiobook,play,test,play:audiobook,0.4635728359222412
4156,11627,Play my book,play:audiobook,play,valid,play:audiobook,0.5540328979492188
4157,11676,Resume a song from the audiobook by Michael Jackson,play:audiobook,play,valid,play:audiobook,0.9748992443084716
4158,11754,Start playing X.,play:audiobook,play,test,play:game,0.5485946655273437
4159,11533,Play Superstitions by R.L. Stine,play:audiobook,play,test,play:game,0.359056043624878
4160,11673,Start reading 50 Shades of Grey from Chapter 4.,play:audiobook,play,train_ms,play:audiobook,0.7924715518951417
4161,11593,"Olly, can you play Hunt for red october?",play:audiobook,play,test,iot:hue_lightchange,0.3779717564582825
4162,11674,Continue from where we left off in Divergent.,play:audiobook,play,valid,iot:wemo_off,0.3575580239295959
4163,11738,start playing from where I left off on The Goblet of Fire,play:audiobook,play,train_ms,play:audiobook,0.3256801843643189
4164,11554,play a rock.,play:audiobook,play,test,play:music,0.5068725347518921
4165,11614,play audiobook where we left off,play:audiobook,play,valid,play:audiobook,0.8870843887329103
4166,11664,play my bookmarked audiobook,play:audiobook,play,train_nlu,play:audiobook,1.0
4167,11734,Resume mind reading book.,play:audiobook,play,test,play:audiobook,0.9018145084381104
4168,11684,"Ok Google, play audiobook {title}",play:audiobook,play,train_nlu,play:audiobook,1.0
4169,11631,begin playing the audiobook 'Beauty and the Beast',play:audiobook,play,train_ms,play:audiobook,0.8897518157958986
4170,11552,continue playing my audiobook,play:audiobook,play,train_nlu,play:audiobook,1.0
4171,11625,"I need a break, start it after 5 minutes",play:audiobook,play,train_nlu,play:audiobook,1.0
4172,11607,Keep reading the audiobook to me,play:audiobook,play,valid,play:audiobook,0.8795247554779053
4173,11542,I want to resume where I last left off in my audio book,play:audiobook,play,test,play:audiobook,0.9367364883422852
4174,11733,Go back to the midnight series.,play:audiobook,play,test,audio:volume_mute,0.3421615481376648
4175,11652,Open harrypotter audiobook and play from last played,play:audiobook,play,train_ms,play:audiobook,0.9773955345153807
4176,11601,play the client by john grisham,play:audiobook,play,train_nlu,play:audiobook,1.0
4177,11723,Continue with my audiobook please.,play:audiobook,play,train_nlu,play:audiobook,1.0
4178,11697,alexa play from my last session of joes book.,play:audiobook,play,valid,play:audiobook,0.918918800354004
4179,11751,"Olly, find me an audio book version of Ready Player One and play it for me",play:audiobook,play,train_nlu,play:audiobook,1.0
4180,11513,Can you play my favorite audio book of Tarzan?,play:audiobook,play,valid,play:audiobook,0.8463160037994386
4181,11655,Please play this playback on audiobook,play:audiobook,play,test,play:audiobook,0.94357271194458
4182,11611,Please play recently paused audio.,play:audiobook,play,valid,play:audiobook,0.5894200801849365
4183,11566,Stop audiobook.,play:audiobook,play,test,play:audiobook,0.9282751560211182
4184,11609,Play Magic run after 30 min.,play:audiobook,play,valid,play:game,0.4030694723129273
4185,11563,Start audiobook again.,play:audiobook,play,valid,play:audiobook,0.9833165168762208
4186,11520,Play me Harry Potter from the place I last stopped listening on.,play:audiobook,play,valid,play:audiobook,0.2982032716274261
4187,11639,Resume The Last Kingdom for me,play:audiobook,play,test,play:audiobook,0.3167119979858399
4188,11702,MY CHOICE TO PLAY AN AUDIO FROM FIRST,play:audiobook,play,valid,play:audiobook,0.6053104400634766
4189,11637,Please restart the Handmaid's Tale,play:audiobook,play,test,play:audiobook,0.318232774734497
4190,11615,Resume my audiobook from the beginning of the last chapter I started.,play:audiobook,play,train_nlu,play:audiobook,1.0
4191,11747,Playback Tom Clancy: Splinter Cell,play:audiobook,play,test,,0.0
4192,11573,Open the Davinci Code where I left off,play:audiobook,play,valid,play:audiobook,0.4119259357452393
4193,11565,Pause the audiobook.,play:audiobook,play,train_nlu,play:audiobook,1.0
4194,11758,Resume War and Peace,play:audiobook,play,valid,play:audiobook,0.5024894237518311
4195,11718,play the book which i heard on some particular day.,play:audiobook,play,valid,play:audiobook,0.4462148427963257
4196,11603,play little women,play:audiobook,play,train_ms,play:game,0.4869910955429077
4197,11567,Restart audiobook.,play:audiobook,play,train_nlu,play:audiobook,1.0
4198,11612,PLease continue reading audiobook,play:audiobook,play,train_ms,play:audiobook,0.9286834239959718
4199,11755,Continue playing X where I left off.,play:audiobook,play,train_ms,iot:wemo_off,0.4908873081207275
4200,11541,Can you play my latest audio book?,play:audiobook,play,train_nlu,play:audiobook,1.0
4201,11691,Resuming playing my current audio book.,play:audiobook,play,valid,play:audiobook,0.9754253864288333
4202,11661,Play fault in our stars on Audible,play:audiobook,play,train_ms,play:radio,0.3092027902603149
4203,11665,play wuthering heights from where i left off,play:audiobook,play,train_ms,iot:wemo_off,0.3453346133232117
4204,11742,"Olly, resume 'The Two Towers'",play:audiobook,play,train_ms,email:querycontact,0.3061713218688965
4205,11709,Resume the reading of the French lesson.,play:audiobook,play,valid,play:audiobook,0.6612836837768554
4206,11518,Resume the audiobook I listened to last.,play:audiobook,play,test,play:audiobook,0.9623056888580324
4207,11654,Open the books and play brains book from chap 09,play:audiobook,play,train_nlu,play:audiobook,1.0
4208,11511,Resume play of American Gods.,play:audiobook,play,test,play:audiobook,0.7335506439208985
4209,11720,Read me some more Deadly Death Killers.,play:audiobook,play,train_ms,news:query,0.4741588354110718
4210,11595,resume my audiobook where we paused last,play:audiobook,play,train_nlu,play:audiobook,1.0
4211,11585,audio start,play:audiobook,play,train_nlu,play:audiobook,1.0
4212,11706,Please open Audible app and resume play.,play:audiobook,play,valid,play:audiobook,0.8196052551269533
4213,11580,Resume audiobook playback,play:audiobook,play,valid,play:audiobook,0.987137985229492
4214,11740,start over the book Legacy,play:audiobook,play,train_ms,play:audiobook,0.6906002998352051
4215,11641,open song name,play:audiobook,play,train_nlu,play:audiobook,1.0
4216,11529,Open audio book history of Rome.,play:audiobook,play,test,play:audiobook,0.955663824081421
4217,11685,"Ok Google, can you continue audiobook {title}",play:audiobook,play,test,play:audiobook,0.9324251651763916
4218,11688,can you play m3 file,play:audiobook,play,train_nlu,play:audiobook,1.0
4219,11708,Start my Bible study book again.,play:audiobook,play,train_nlu,play:audiobook,1.0
4220,11553,play sam harris audiobook,play:audiobook,play,test,play:audiobook,0.9352749824523928
4221,11592,"Olly, resume lord of the rings.",play:audiobook,play,valid,play:audiobook,0.5938677072525025
4222,11646,Play for me Michael Jackson song from audiobook,play:audiobook,play,train_nlu,play:audiobook,1.0
4223,11748,Read the audiobook of War of the Roses,play:audiobook,play,train_nlu,play:audiobook,1.0
4224,11666,pick up wuthering heights where we left off,play:audiobook,play,valid,iot:wemo_off,0.3515374779701233
